Country,Date,Deaths,Confirmed,Recovered
Seychelles,03-31-2020,0,10,0
SierraLeone,03-31-2020,0,1,0
Singapore,03-31-2020,3,926,240
Slovakia,03-31-2020,0,363,3
Slovenia,03-31-2020,15,802,10
Somalia,03-31-2020,0,5,1
SouthAfrica,03-31-2020,5,1353,31
Spain,03-31-2020,8464,95923,19259
SriLanka,03-31-2020,2,143,17
Sudan,03-31-2020,2,7,1
Suriname,03-31-2020,0,9,0
Sweden,03-31-2020,180,4435,16
Switzerland,03-31-2020,433,16605,1823
Syria,03-31-2020,2,10,0
Taiwan,03-31-2020,5,322,39
Tanzania,03-31-2020,1,19,1
Thailand,03-31-2020,10,1651,342
TimorLeste,03-31-2020,0,1,0
Togo,03-31-2020,1,34,10
TrinidadandTobago,03-31-2020,3,87,1
Tunisia,03-31-2020,10,394,3
Turkey,03-31-2020,214,13531,243
Uganda,03-31-2020,0,44,0
Ukraine,03-31-2020,17,645,10
UnitedArabEmirates,03-31-2020,6,664,61
Uruguay,03-31-2020,1,338,41
Uzbekistan,03-31-2020,2,172,7
Venezuela,03-31-2020,3,135,39
Vietnam,03-31-2020,0,212,58
WestBankandGaza,03-31-2020,1,119,18
Zambia,03-31-2020,0,35,0
Zimbabwe,03-31-2020,1,8,0
US,04-01-2020,4757,213372,8474
Canada,04-01-2020,109,9560,1324
UnitedKingdom,04-01-2020,2357,29865,179
China,04-01-2020,3316,82361,76405
Netherlands,04-01-2020,1175,13696,260
Australia,04-01-2020,20,4862,422
Denmark,04-01-2020,104,3290,971
France,04-01-2020,4043,57749,11053
Afghanistan,04-01-2020,4,237,5
Albania,04-01-2020,15,259,67
Algeria,04-01-2020,58,847,61
Andorra,04-01-2020,14,390,10
Angola,04-01-2020,2,8,1
AntiguaandBarbuda,04-01-2020,0,7,0
Argentina,04-01-2020,28,1054,248
Armenia,04-01-2020,4,571,31
Austria,04-01-2020,146,10711,1436
Azerbaijan,04-01-2020,5,359,26
Bahamas,04-01-2020,1,21,1
Bahrain,04-01-2020,4,569,337
Bangladesh,04-01-2020,6,54,25
Barbados,04-01-2020,0,34,0
Belarus,04-01-2020,2,163,53
Belgium,04-01-2020,828,13964,2132
Belize,04-01-2020,0,3,0
Benin,04-01-2020,0,13,1
Bhutan,04-01-2020,0,4,0
Bolivia,04-01-2020,7,115,1
BosniaandHerzegovina,04-01-2020,13,459,19
Botswana,04-01-2020,1,4,0
Brazil,04-01-2020,240,6836,127
Brunei,04-01-2020,1,131,52
Bulgaria,04-01-2020,10,422,20
BurkinaFaso,04-01-2020,16,282,46
Burma,04-01-2020,1,15,0
Burundi,04-01-2020,0,2,0
CaboVerde,04-01-2020,1,6,0
Cambodia,04-01-2020,0,109,25
Cameroon,04-01-2020,6,233,10
CentralAfricanRepublic,04-01-2020,0,3,0
Chad,04-01-2020,0,7,0
Chile,04-01-2020,16,3031,234
Colombia,04-01-2020,17,1065,39
CongoBrazzaville,04-01-2020,0,19,0
CongoKinshasa,04-01-2020,9,109,3
CostaRica,04-01-2020,2,375,4
CotedIvoire,04-01-2020,1,190,9
Croatia,04-01-2020,6,963,73
Cuba,04-01-2020,6,212,12
Cyprus,04-01-2020,9,320,28
Czechia,04-01-2020,39,3508,61
DiamondPrincess,04-01-2020,11,712,603
Djibouti,04-01-2020,0,33,0
Dominica,04-01-2020,0,12,0
DominicanRepublic,04-01-2020,57,1284,9
Ecuador,04-01-2020,93,2748,58
Egypt,04-01-2020,52,779,179
ElSalvador,04-01-2020,1,32,0
EquatorialGuinea,04-01-2020,0,15,1
Eritrea,04-01-2020,0,15,0
Estonia,04-01-2020,5,779,33
Eswatini,04-01-2020,0,9,0
Ethiopia,04-01-2020,0,29,2
Fiji,04-01-2020,0,5,0
Finland,04-01-2020,17,1446,10
Gabon,04-01-2020,1,18,0
Gambia,04-01-2020,1,4,2
Georgia,04-01-2020,0,117,23
Germany,04-01-2020,920,77872,18700
Ghana,04-01-2020,5,195,31
Greece,04-01-2020,50,1415,52
Grenada,04-01-2020,0,9,0
Guatemala,04-01-2020,1,39,12
Guinea,04-01-2020,0,30,0
GuineaBissau,04-01-2020,0,9,0
Guyana,04-01-2020,2,19,0
Haiti,04-01-2020,0,16,1
HolySee,04-01-2020,0,6,0
Honduras,04-01-2020,10,172,3
Hungary,04-01-2020,20,525,40
Iceland,04-01-2020,2,1220,225
India,04-01-2020,58,1998,148
Indonesia,04-01-2020,157,1677,103
Iran,04-01-2020,3036,47593,15473
Iraq,04-01-2020,52,728,182
Ireland,04-01-2020,85,3447,5
Israel,04-01-2020,26,6092,241
Italy,04-01-2020,13155,110574,16847
Jamaica,04-01-2020,3,44,2
Japan,04-01-2020,57,2178,472
Jordan,04-01-2020,5,278,36
Kazakhstan,04-01-2020,3,380,26
Kenya,04-01-2020,1,81,3
KoreaSouth,04-01-2020,165,9887,5567
Kosovo,04-01-2020,1,125,10
Kuwait,04-01-2020,0,317,80
Kyrgyzstan,04-01-2020,0,111,3
Laos,04-01-2020,0,10,0
Latvia,04-01-2020,0,446,1
Lebanon,04-01-2020,14,479,43
Liberia,04-01-2020,0,6,0
Libya,04-01-2020,0,10,0
Liechtenstein,04-01-2020,0,68,0
Lithuania,04-01-2020,8,581,7
Luxembourg,04-01-2020,29,2319,80
MSZaandam,04-01-2020,2,9,0
Madagascar,04-01-2020,0,57,0
Malaysia,04-01-2020,45,2908,645
Maldives,04-01-2020,0,19,13
Mali,04-01-2020,3,31,0
Malta,04-01-2020,0,188,2
Mauritania,04-01-2020,1,6,2
Mauritius,04-01-2020,6,161,0
Mexico,04-01-2020,29,1215,35
Moldova,04-01-2020,5,423,23
Monaco,04-01-2020,1,55,2
Mongolia,04-01-2020,0,14,2
Montenegro,04-01-2020,2,123,0
Morocco,04-01-2020,39,654,29
Mozambique,04-01-2020,0,10,0
Namibia,04-01-2020,0,14,2
Nepal,04-01-2020,0,5,1
NewZealand,04-01-2020,1,708,83
Nicaragua,04-01-2020,1,5,0
Niger,04-01-2020,5,74,0
Nigeria,04-01-2020,2,174,9
NorthMacedonia,04-01-2020,11,354,17
Norway,04-01-2020,44,4863,13
Oman,04-01-2020,1,210,34
Pakistan,04-01-2020,27,2118,94
Panama,04-01-2020,30,1181,9
PapuaNewGuinea,04-01-2020,0,1,0
Paraguay,04-01-2020,3,69,1
Peru,04-01-2020,38,1323,394
Philippines,04-01-2020,96,2311,50
Poland,04-01-2020,43,2554,47
Portugal,04-01-2020,187,8251,43
Qatar,04-01-2020,2,835,71
Romania,04-01-2020,92,2460,252
Russia,04-01-2020,24,2777,190
Rwanda,04-01-2020,0,82,0
SaintKittsandNevis,04-01-2020,0,8,0
SaintLucia,04-01-2020,0,13,1
SaintVincentandtheGrenadines,04-01-2020,0,1,1
SanMarino,04-01-2020,26,236,13
SaudiArabia,04-01-2020,16,1720,264
Senegal,04-01-2020,1,190,45
Serbia,04-01-2020,28,1060,0
Seychelles,04-01-2020,0,10,0
SierraLeone,04-01-2020,0,2,0
Singapore,04-01-2020,3,1000,245
Slovakia,04-01-2020,1,400,3
Slovenia,04-01-2020,15,841,10
Somalia,04-01-2020,0,5,1
SouthAfrica,04-01-2020,5,1380,50
Spain,04-01-2020,9387,104118,22647
SriLanka,04-01-2020,3,146,21
Sudan,04-01-2020,2,7,2
Suriname,04-01-2020,0,10,0
Sweden,04-01-2020,239,4947,103
Switzerland,04-01-2020,488,17768,2967
Syria,04-01-2020,2,10,0
Taiwan,04-01-2020,5,329,39
Tanzania,04-01-2020,1,20,1
Thailand,04-01-2020,12,1771,505
TimorLeste,04-01-2020,0,1,0
Togo,04-01-2020,2,36,10
TrinidadandTobago,04-01-2020,5,90,1
Tunisia,04-01-2020,12,423,5
Turkey,04-01-2020,277,15679,333
Uganda,04-01-2020,0,44,0
Ukraine,04-01-2020,20,794,13
UnitedArabEmirates,04-01-2020,8,814,61
Uruguay,04-01-2020,2,338,41
Uzbekistan,04-01-2020,2,181,12
Venezuela,04-01-2020,3,143,41
Vietnam,04-01-2020,0,218,63
WestBankandGaza,04-01-2020,1,134,18
Zambia,04-01-2020,0,36,0
Zimbabwe,04-01-2020,1,8,0
